imdbId,title,image,year,plot,directors,writers,top_cast
0114857,Virtuosity,https://m.media-amazon.com/images/M/MV5BZWRmMTNlZDEtZTExYi00Y2E4LTg5YjItODFlNWY0Mzc4MDZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1995,"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror.",['Brett Leonard'],['Eric Bernt'],"['Denzel Washington', 'Russell Crowe', 'Kelly Lynch', 'Stephen Spinella', 'William Forsythe', 'Louise Fletcher', 'William Fichtner', 'Costas Mandylor', ""Kevin J. O'Connor"", 'Kaley Cuoco', 'Christopher Murray', 'Heidi Schanz', 'Traci Lords', 'Gordon Jennison Noice', 'Mari Morrow', 'Miracle Vincent', 'Mara Duronslet', 'Michael Buffer']"
0106452,Body Snatchers,https://m.media-amazon.com/images/M/MV5BYjE3NzIxMzctNzQ1MS00OGQ0LTg5YjAtM2ViODkyYmEyMjllXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1993,A teenage girl and her father discover alien clones are replacing humans on a remote U.S. military base in Alabama.,['Abel Ferrara'],"['Jack Finney', 'Raymond Cistheri', 'Larry Cohen']","['Gabrielle Anwar', 'Meg Tilly', 'Terry Kinney', 'Reilly Murphy', 'Billy Wirth', 'Christine Elise', 'R. Lee Ermey', 'Kathleen Doyle', 'Forest Whitaker', 'G. Elvis Phillips', 'Stanley Small', 'Tonea Stewart', 'Keith Smith', 'Winston E. Grant', 'Phil Neilson', 'Timothy P. Brown', 'Thurman L. Combs', 'Sylvia Small']"
0049279,The Great Locomotive Chase,https://m.media-amazon.com/images/M/MV5BZmQ1ODNkZGYtNWZkYS00Mjc1LWEzNDgtMDAyMjgwYjdiNTUxXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX1000_.jpg,1956,During the Civil War Union spy Andrews and his men volunteer to steal a Confederate train and drive it to Union territory while destroying the Confederate railway system along the way.,['Francis D. Lyon'],['Lawrence Edward Watkin'],"['Fess Parker', 'Jeffrey Hunter', 'Jeff York', 'John Lupton', 'Eddie Firestone', 'Kenneth Tobey', 'Don Megowan', 'Claude Jarman Jr.', 'Harry Carey Jr.', 'Leonard P. Geer', 'George Robotham', 'Stan Jones', 'Marc Hamilton', 'John Wiley', 'Slim Pickens', 'Morgan Woodward', 'W.S. Bearden', 'Harvey Hester']"
0109891,Getting Even with Dad,https://m.media-amazon.com/images/M/MV5BM2QzZjAxNjUtYTRlNC00ZWZjLTg4NTctMzM0MmI4YmIyOWExXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,1994,A thief's son cons his father into spending more time with him.,['Howard Deutch'],"['Tom S. Parker', 'Jim Jennewein']","['Macaulay Culkin', 'Ted Danson', 'Glenne Headly', 'Saul Rubinek', 'Gailard Sartain', 'Sam McMurray', 'Hector Elizondo', 'Sydney Walker', 'Kathleen Wilhoite', 'Dann Florek', 'Ron Canada', 'Ralph Peduto', 'Bert Kinyon', 'Melvin Thompson', 'Danny James Hunter', 'Suzanne Lime', 'Mary Dilts', 'Scott Beach']"
0134154,Ride with the Devil,https://m.media-amazon.com/images/M/MV5BZTRhYTQ2MTAtYzNlYS00MTU1LWEzZmEtZWYxZTM3ZTkxZmM3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX1000_.jpg,16,"During the American Civil War, two friends join the Bushwhackers, a militant group loyal to the Confederacy.",['Ang Lee'],"['Daniel Woodrell', 'James Schamus']","['Tobey Maguire', 'Skeet Ulrich', 'Jewel', 'Jeremy W. Auman', 'Scott Sener', 'Glenn Q. Pierce', 'Kathleen Warfel', 'David Darlow', 'Zan McLeod', 'John Whelan', 'Roger Landes', 'Jeffrey Dover', 'Tyler Johnson', 'Kelly Werts', 'Michael W. Nash', 'John Judd', 'Don Shanks', 'Jay Thorson']"
0115886,Children of the Revolution,https://m.media-amazon.com/images/M/MV5BMjA3ODI2MDU5Nl5BMl5BanBnXkFtZTcwMzUyNTQyMQ@@._V1_FMjpg_UX1000_.jpg,R,"Few knew that Stalin spent his last night in the arms of a young Australian woman. Few still knew that their ""love-child"" brought Australia to the brink of civil war. Until now.",['Peter Duncan'],['Peter Duncan'],"['Judy Davis', 'Sam Neill', 'F. Murray Abraham', 'Richard Roxburgh', 'Rachel Griffiths', 'Geoffrey Rush', 'Russell Kiefel', 'John Gaden', 'Ben McIvor', 'Marshall Napier', 'Kenneth Radley', 'Fiona Press', 'Alex Menglet', 'Rowan Woods', 'Barry Langrishe', 'Ron Haddrick', 'Graham Ware Jr.', 'Robbie McGregor']"
0165773,Felicia's Journey,https://m.media-amazon.com/images/M/MV5BMThhZjNjNDctOTgwYi00NDQ0LThiZTktOGI0ZGQzZTc3Yjk2XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_FMjpg_UX1000_.jpg,1999,"A young woman leaves Ireland to find her boyfriend in England, and while there is helped by a man hiding unsettling secrets.",['Atom Egoyan'],"['William Trevor', 'Atom Egoyan']","['Bob Hoskins', 'Arsinée Khanjian', 'Elaine Cassidy', 'Sheila Reid', 'Nizwar Karanj', 'Ali Yassine', 'Peter McDonald', 'Kriss Dosanjh', 'Gerard McSorley', 'Marie Stafford', 'Gavin Kelty', 'Brid Brennan', 'Mark Hadfield', 'Danny Turner', 'Susan Parry', 'Claire Benedict', 'Jean Marlow', 'Sidney Cole']"
0164312,42 Up,https://m.media-amazon.com/images/M/MV5BNGVlMGE3MmQtNDhjYS00M2UwLWE0YzktOTk2OGQyZjhiZWNjXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_FMjpg_UX1000_.jpg,1998,Director Michael Apted revisits the same group of British-born adults after a seven-year wait. The subjects are interviewed as to the changes that have occurred in their lives during the las... Read all,['Michael Apted'],[],"['Bruce Balden', 'Jacqueline Bassett', 'Symon Basterfield', 'Andrew Brackfield', 'John Brisby', 'Suzanne Dewey', 'Charles Furneaux', 'Nicholas Hitchon', 'Neil Hughes', 'Lynn Johnson', 'Paul Kligerman', 'Susan Sullivan', 'Tony Walker', 'Michael Apted', 'Peter Davies']"
0169302,Theeviravaathi: The Terrorist,https://m.media-amazon.com/images/M/MV5BNWQ4NDQyMzQtZDlkNC00MGJlLTlmZTYtMjE2ZDljOWE5MDY5XkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_FMjpg_UX1000_.jpg,1998,"A young female terrorist goes on a suicide assassination mission, but her resolve to complete it is put to the test.",['Santosh Sivan'],"['Santosh Sivan', 'Ravi Deshpande', 'Vijay Deveshwar']","['Ayesha Dharker', 'K. Krishna', 'Sonu Sisupal', 'Vishwas', 'Anuradha', 'Bhavani', 'Parmeshwaran', 'Gopal', 'Saravana', 'Anna Durai', 'Bhanu Prakash', 'Shyam Sunder', 'Vishnuvardhan']"
0103759,Bad Lieutenant,https://m.media-amazon.com/images/M/MV5BNjZmYzAzOGUtMWFlNy00OWExLThmYWQtMjJlYWIxMDczOGE4XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_FMjpg_UX1000_.jpg,1992,"While investigating a young nun's rape, a corrupt New York City police detective, with a serious drug and gambling addiction, tries to change his ways and find forgiveness and redemption.",['Abel Ferrara'],"['Zoë Lund', 'Abel Ferrara']","['Harvey Keitel', 'Brian McElroy', 'Frank Acciarito', 'Peggy Gormley', 'Stella Keitel', 'Dana Dee', 'Victor Argo', 'Paul Calderon', 'Leonard L. Thomas', 'Anthony Ruggiero', 'Vincent Laresca', 'Robin Burrows', 'Victoria Bastel', 'G. Elvis Phillips', 'Stephen Chen', 'Shawn McClean', 'John Steven Jones', 'Fernando Véléz']"
0144117,The Boondock Saints,https://m.media-amazon.com/images/M/MV5BNTliMTg0ZTgtNTJiYi00MjFkLThhYTUtNDAwNTliMmVkNjVkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1999,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.,['Troy Duffy'],['Troy Duffy'],"['Willem Dafoe', 'Sean Patrick Flanery', 'Norman Reedus', 'David Della Rocco', 'Billy Connolly', 'David Ferry', 'Brian Mahoney', 'Bob Marley', 'Richard Fitzpatrick', 'William Young', 'Robert Pemberton', 'Bill Craig', 'Dot-Marie Jones', 'Scott Griffith', 'Layton Morrison', 'James Binkley', 'Matthew Chaffee', 'Robert Eaton']"
0115005,Tian yu,https://m.media-amazon.com/images/M/MV5BMjE5NDk3MTQyNF5BMl5BanBnXkFtZTcwODIzNjgxMQ@@._V1_FMjpg_UX1000_.jpg,1998,Young teen girl Xiu Xiu is sent away to a remote corner of the Sichuan steppes for manual labor in 1975 (sending young people to there was a part of Cultural Revolution in China). A year lat... Read all,['Joan Chen'],"['Joan Chen', 'Geling Yan']","['Xiaolu Li', 'Lopsang', 'Zheng Qian', 'Jie Gao', 'Qianqian Li', 'Yue Lü', 'Qian Qiao', 'Cheng Jiang', 'Xiaoyu Yang', 'Xuejun Gu', 'Huzi', 'Zhizheng Li', 'Kun Zhang', 'Shijin Li', 'Dong Jia', 'Yu Wang', 'Qiang Gao', 'Xuelan Cao']"
0126344,I Went Down,https://m.media-amazon.com/images/M/MV5BZjljNTBlYmItYTY0NS00ODQ0LThjNTMtZmY1NTU4NTQ0MzM5XkEyXkFqcGdeQXVyMDU5NDcxNw@@._V1_FMjpg_UX1000_.jpg,1997,"Irish action comedy. An ex-con is forced into taking on a new task by a ruthless crime-boss, but finds he is hindered by the partner he has been teamed up with. However, he soon realizes the... Read all",['Paddy Breathnach'],['Conor McPherson'],"['Brendan Gleeson', 'Peter McDonald', 'Antoine Byrne', 'David Wilmot', 'Michael McElhatton', 'Joe Gallagher', 'Tony Doyle', 'Liam Regan', 'Kevin Hely', 'Eamonn Hunt', ""Frank O'Sullivan"", 'Jason Byrne', 'Eamon A. Kelly', 'Peter Caffrey', 'Carly Baker', 'Carmel Callan', 'Margaret Callan', 'Denis Conway']"
0111507,Three Colors: White,https://m.media-amazon.com/images/M/MV5BMTc1ODkzOWItNmM4NS00OGQzLTg5NjctOThjY2M1MGI5ZTRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1994,"After his wife divorces him, a Polish immigrant plots to get even with her.",['Krzysztof Kieslowski'],"['Krzysztof Kieslowski', 'Krzysztof Piesiewicz', 'Agnieszka Holland']","['Zbigniew Zamachowski', 'Julie Delpy', 'Janusz Gajos', 'Jerzy Stuhr', 'Aleksander Bardini', 'Grzegorz Warchol', 'Cezary Harasimowicz', 'Jerzy Nowak', 'Jerzy Trela', 'Cezary Pazura', 'Michel Lisowski', 'Philippe Morier-Genoud', 'Piotr Machalica', 'Francis Coffinet', 'Barbara Dziekan', 'Yannick Evely', 'Marzena Trybala', 'Jacques Disses']"
0072684,Barry Lyndon,https://m.media-amazon.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1975,An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,['Stanley Kubrick'],"['Stanley Kubrick', 'William Makepeace Thackeray']","[""Ryan O'Neal"", 'Marisa Berenson', 'Patrick Magee', 'Hardy Krüger', 'Steven Berkoff', 'Gay Hamilton', 'Marie Kean', 'Diana Körner', 'Murray Melvin', 'Frank Middlemass', 'André Morell', ""Arthur O'Sullivan"", 'Godfrey Quigley', 'Leonard Rossiter', 'Philip Stone', 'Leon Vitali', 'John Bindon', 'Roger Booth']"
0108260,Suture,https://m.media-amazon.com/images/M/MV5BOTc0ODlkMzEtNjE5My00ODA2LTg5ZjMtYWFjOTE1ZmNmMzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1993,"After his brother tries to kill him, a man survives only to find himself in another man's body.","['Scott McGehee', 'David Siegel']","['Scott McGehee', 'David Siegel']","['Dennis Haysbert', 'Mel Harris', 'Sab Shimono', 'Dina Merrill', 'Michael Harris', 'David Graf', 'Fran Ryan', 'John Ingle', 'Sanford Gibbons', 'Mark DeMichele', 'Sandra Ellis Lafferty', 'Capri Darling', 'Carol Kiernan', 'Laura Groppe', 'Mel Coleman', 'Lon Carli', 'Ann Van Wey', 'Sam Smiley']"
0125659,Open Your Eyes,https://m.media-amazon.com/images/M/MV5BYTFlMjAyOTMtZDY1NC00YmM1LWJhMDEtNzIxNDQzYzYwMjQ0XkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_FMjpg_UX1000_.jpg,1997,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",['Alejandro Amenábar'],"['Alejandro Amenábar', 'Mateo Gil']","['Eduardo Noriega', 'Penélope Cruz', 'Chete Lera', 'Fele Martínez', 'Najwa Nimri', 'Gérard Barray', 'Jorge de Juan', 'Miguel Palenzuela', 'Pedro Miguel Martínez', 'Ion Gabella', 'Joserra Cadiñanos', 'Tristán Ulloa', 'Pepe Navarro', 'Jaro', 'Walter Prieto', 'Carola Angulo', 'Fanny Gautier', 'Luis García']"
0160401,In Too Deep,https://m.media-amazon.com/images/M/MV5BMGZiY2I4NGYtYTM1Zi00MzhhLTk4MTQtZjc0MmZjOWZhNDI1XkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_FMjpg_UX1000_.jpg,R,"Right out of police academy, Jeff/Omar Epps starts as undercover cop in Cincinnati. First it's small time cases but he proves himself and moves up to a big case - befriending a brutal crime ... Read all",['Michael Rymer'],"['Michael Henry Brown', 'Paul Aaron']","['Lloyd Adams', 'Philip Akin', 'Anna Carolina Arias', 'Karina Arroyave', 'Richard Blackburn', 'Richard Brooks', 'Ron Canada', 'Kevin Chapman', 'Ivonne Coll', 'K.C. Collins', 'Shane Daly', 'Brenda Denmark', 'Guillermo Diaz', 'Jermaine Dupri', 'Aunjanue Ellis-Taylor', 'Omar Epps', 'Delores Etienne', 'Sticky Fingaz']"
0179074,American Pimp,https://m.media-amazon.com/images/M/MV5BNzE5Nzg3NzY2MF5BMl5BanBnXkFtZTcwNTMwMTEzMQ@@._V1_FMjpg_UX1000_.jpg,1999,"Street pimps, all of them African-American, discuss their lives and work: getting started, being flamboyant, pimping in various U.S. cities, bringing a woman into their group, taking a woman... Read all","['Albert Hughes', 'Allen Hughes']",[],"['John S. Dickson', 'Antonio Fargas', 'Heidi Fleiss', 'L. Hammond', 'Hugh Hefner', 'Dennis Hof', 'Bradley Honable', 'Bishop Don Magic Juan', 'Max Julien', 'Rudy Ray Moore', ""Conan O'Brien"", 'Roscoe Orman', 'Kenny Redd', 'Clarence Sims', 'Carol Speed', 'Andre Taylor', 'Mel Taylor', 'Too $hort']"
0088178,Stop Making Sense,https://m.media-amazon.com/images/M/MV5BZTkyY2UzNGMtOTE3My00OWE0LThmMjItZTVhNDQ5YzcxN2YxXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_FMjpg_UX1000_.jpg,1984,"Considered by critics as the greatest concert film of all time, the live performance was shot over the course of three nights at Hollywood's Pantages Theater in December of 1983 and features... Read all",['Jonathan Demme'],"['Jonathan Demme', 'Talking Heads']","['David Byrne', 'Bernie Worrell', 'Alex Weir', 'Steven Scales', 'Lynn Mabry', 'Ednah Holt', 'Tina Weymouth', 'Jerry Harrison', 'Chris Frantz']"
0120107,Shadow Conspiracy,https://m.media-amazon.com/images/M/MV5BNWUwNWVlMzktMTg2YS00MzJiLTgzZjctMDY3MmJmM2M1MTIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_FMjpg_UX1000_.jpg,1997,"Bishop, trusted advisor to the president, has shots fired at him when Pachenko comes to him about a traitor in highest level of government. He gets away from the cold blooded assassin twice.... Read all",['George P. Cosmatos'],"['Adi Hasak', 'Ric Gibbs']","['Charlie Sheen', 'Donald Sutherland', 'Linda Hamilton', 'Stephen Lang', 'Ben Gazzara', 'Nicholas Turturro', 'Stanley Anderson', 'Theodore Bikel', 'Charles Cioffi', 'Paul Gleason', ""Terry O'Quinn"", 'Sam Waterston', 'Gore Vidal', 'Henry Strozier', 'Dey Young', 'Regi Davis', 'Antonio Lewis Todd', 'Johnny Newman']"
0094336,Withnail & I,https://m.media-amazon.com/images/M/MV5BYjE3ODY5OWEtZmE0Mi00MjUxLTg5MmUtZmFkMzM1N2VjMmU5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_FMjpg_UX1000_.jpg,1987,"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.",['Bruce Robinson'],['Bruce Robinson'],"['Richard E. Grant', 'Paul McGann', 'Richard Griffiths', 'Ralph Brown', 'Michael Elphick', ""Daragh O'Malley"", 'Michael Wardle', 'Una Brandon-Jones', 'Noel Johnson', 'Irene Sutcliffe', 'Llewellyn Rees', 'Robert Oates', 'Anthony Wise', 'Eddie Tagoe', 'Joyce Everson', 'Alecia St Leger', 'Fred Wood']"
0110186,Jason's Lyric,https://m.media-amazon.com/images/M/MV5BYWI3Zjc5ZGYtMDVmOS00MDI3LTlkZjAtODZlM2JhYWFjZjBjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_FMjpg_UX1000_.jpg,1994,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives recon... Read all",['Doug McHenry'],['Bobby Smith Jr.'],"['Allen Payne', 'Jada Pinkett Smith', 'Bokeem Woodbine', ""Anthony 'Treach' Criss"", 'Eddie Griffin', 'Suzzanne Douglas', 'Lisa Nicole Carson', 'Lahmard J. Tate', 'Forest Whitaker', 'Asheamu Earl Randle', 'Clarence Whitmore', 'Rushion McDonald', 'Curtis von Burrell', 'Bebe Drake', 'Kenneth Randle', 'Wayne Dehart', 'Sean Hutchinson', 'Burleigh Moore']"
0164212,Under Suspicion,https://m.media-amazon.com/images/M/MV5BMTdlNzA1NDMtYjhhZC00NDljLWI0YWItZTEzOTNiNDM2OTFkXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_FMjpg_UX1000_.jpg,2000,"A wealthy attorney in San Juan comes to the police station for ""10 minutes"" of follow-up questions to finding a 12-year-old girl's body in a park. Another young girl was also raped and murde... Read all",['Stephen Hopkins'],"['John Wainwright', 'Claude Miller', 'Jean Herman']","['Morgan Freeman', 'Gene Hackman', 'Thomas Jane', 'Monica Bellucci', 'Nydia Caro', 'Miguel Ángel Suárez', 'Pablo Cunqueiro', 'Isabel Algaze', 'Jacqueline Duprey', 'Luis Caballero', 'Patricia Beato', 'Sahyly Yamile', 'Hector Travieso', 'Marisol Calero', 'Vanessa Shenk', 'Gelian Cotto', 'Myron Herrick', 'Vanesa Millán']"
0173716,Cecil B. Demented,https://m.media-amazon.com/images/M/MV5BOWE2YzQ4MDMtZmQ5Yi00YjU5LTkyMzUtYzk5NzY3OTFiM2MwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_FMjpg_UX1000_.jpg,2000,An insane independent film director and his renegade group of teenage filmmakers kidnap an A-list Hollywood actress and force her to star in their underground film.,['John Waters'],['John Waters'],"['Melanie Griffith', 'Stephen Dorff', 'Alicia Witt', 'Adrian Grenier', 'Lawrence Gilliard Jr.', 'Maggie Gyllenhaal', 'Jack Noseworthy', 'Mink Stole', 'Ricki Lake', 'Patricia Hearst', 'Michael Shannon', 'Kevin Nealon', 'Eric Barry', 'Zenzele Uzoma', 'Erika Auchterlonie', 'Harry Dodge', 'Roseanne Barr', 'Eric Roberts']"
0138681,The Opportunists,https://m.media-amazon.com/images/M/MV5BOTU2OGM2ZGEtNDAxNy00NzllLWE1YzgtMmVlYmVhZmUxMjc3XkEyXkFqcGdeQXVyMjk1NzAxNg@@._V1_FMjpg_UX1000_.jpg,6,A struggling auto mechanic with a criminal past agrees to one last heist to pay off his debts.,['Myles Connell'],['Myles Connell'],"['Christopher Walken', 'Peter McDonald', 'Anne Pitoniak', 'Kate Burton', 'Jim Mayzik', 'Vera Farmiga', 'Donal Logue', 'Cyndi Lauper', ""Paul D'Amato"", 'Wally Dunn', 'Olek Krupa', 'Chuck Cooper', 'John Ortiz', 'José Zúñiga', 'Branden Vega', 'Patrick Fitzgerald', 'Rosalyn Coleman', 'Claudia Shear']"
0170691,Tigerland,https://m.media-amazon.com/images/M/MV5BMDNjYTBkYjItY2NhNC00ZTVjLWFjNmEtY2FmMTBmODMyNjdhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,2000,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.",['Joel Schumacher'],"['Ross Klavan', 'Michael McGruther']","['Colin Farrell', 'Matthew Davis', 'Clifton Collins Jr.', 'Tom Guiry', 'Shea Whigham', 'Russell Richardson', 'Nick Searcy', 'Afemo Omilami', 'James MacDonald', 'Keith Ewell', 'Matt Gerald', 'Stephen Fulton', 'Tyler Cravens', 'Michael Edmiston', 'Arian Ash', 'Haven Gaston', 'Michael Shannon', 'Roger Floyd']"
0116783,Kissed,https://m.media-amazon.com/images/M/MV5BYThkOGZmODgtNDZkOS00ZGM2LWI5MWQtNzQ0MzAzM2FkNTM2XkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_FMjpg_UX1000_.jpg,1996,"Over the years, a child's romantic ideals about death blossom into necrophilia, the study of embalming and the most profound relationship of her life.",['Lynne Stopkewich'],"['Angus Fraser', 'Lynne Stopkewich', 'Barbara Gowdy']","['Molly Parker', 'Peter Outerbridge', 'Jay Brazeau', 'Natasha Morley', 'Jessie Winter Mudie', 'James Timmons', 'Joe Maffei', 'Robert Thurston', 'Annabel Kershaw', 'Tim Dixon', 'Amber Warnat', 'Bill Finck', 'Janet Craig', 'Edward Davey', 'Hamish Wilson', 'Valerie Boeke', 'Jeff Richards', 'Noel Boulanger']"
0120394,Twin Town,https://m.media-amazon.com/images/M/MV5BOTQ1MWVjYmEtMTMzNS00YzI2LTg5OWEtY2VlMDU2YTU2Y2IxXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_FMjpg_UX1000_.jpg,1997,"Julian and Jeremy, two brothers prefer to spend their time on drugs and joyriding. When their father, Fatty Lewis, they show up demanding compensation.",['Kevin Allen'],"['Kevin Allen', 'Paul Durden']","['Llyr Ifans', 'Rhys Ifans', 'Dorien Thomas', 'Dougray Scott', 'Buddug Williams', 'Ronnie Williams', 'Huw Ceredig', 'Rachel Scorgie', 'Di Botcher', 'Mary Allen', 'Paul Durden', 'David Hayman', 'Kevin Allen', 'Brian Hibbard', 'Morgan Hopkins', 'Sion Tudor Owen', 'William Thomas', 'Danny Durden']"
0119465,"Kiss Me, Guido",https://m.media-amazon.com/images/M/MV5BOWM5NTRkNmYtZWM3Ny00NTNhLWIzYjUtZDYwMDhmY2NiMjU3XkEyXkFqcGdeQXVyMTUyOTc1NDYz._V1_FMjpg_UX1000_.jpg,R,"Warren has an extra room in his apartment (and is five months behind on the rent) after his lover moves out, so a friend places an ad on his behalf for a GWM roommate. Frankie, a pizza baker... Read all",['Tony Vitale'],['Tony Vitale'],"['Nick Scotti', 'Anthony Barrile', 'Anthony DeSando', 'Craig Chester', 'Domenick Lombardozzi', 'Molly Price', 'Christopher Lawford', 'David Deblinger', 'John Tormey', 'Antonia Rey', 'Jennifer Esposito', 'Anthony Vitale', 'Frankie Dellarosa', 'Rebecca Waxman', 'Tony Ray Rossi', 'Dwight Ewell', 'Marcia Firesten', 'Bryan Batt']"
0159272,Beautiful People,https://m.media-amazon.com/images/M/MV5BM2FjODEwZGMtN2NlYS00OTM4LThhMGUtNDU1MDU0OGU2NzczXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX1000_.jpg,R,"In London, during October 1993, England is playing Holland in the preliminaries of the World Cup. The Bosnian War is at its height, and refugees from the ex-Yugoslavia are arriving. Football... Read all",['Jasmin Dizdar'],['Jasmin Dizdar'],"['Thomas Goodridge', 'Faruk Pruti', 'Tony Peters', 'Dado Jehan', 'Rosalind Ayres', 'Julian Firth', 'Charles Kay', 'Charlotte Coleman', 'Edward Jewesbury', 'Bobby Williams', 'Joseph Williams', 'Nicholas Farrell', 'Danny Nussbaum', 'Steve Sweeney', 'Jay Simpson', 'Heather Tobias', 'Roger Sloman', 'Edin Dzandzanovic']"
0120034,For Roseanna,https://m.media-amazon.com/images/M/MV5BYmZhNzUwMGEtMjM1MC00MjY0LThmZjctYWJlZTM4ODdlOWI4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_FMjpg_UX1000_.jpg,1997,"Roseanna is dying of a heart condition, and all she wants is to be buried next to her daughter, in a cemetery that is getting full fast. The cemetery can't expand because Capestro, the man w... Read all",['Paul Weiland'],['Saul Turteltaub'],"['Jean Reno', 'Mercedes Ruehl', 'Polly Walker', 'Mark Frankel', 'Luigi Diberti', 'Roberto Della Casa', 'Giovanni Pallavicino', 'Jorge Krimer', 'Romano Ghini', 'Giuseppe Cederna', 'Daniele Ferretti', 'Renato Scarpa', 'Trevor Peacock', 'George Rossi', 'Paul Muller', 'Lucia Guzzardi', 'Lidia Biondi', 'Anna Mazzotti']"
0118742,Bliss,https://m.media-amazon.com/images/M/MV5BZTQyYTdlOWMtOTM1MC00ZTRiLWEzYzQtNmFjOTFhOTJkZjI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_FMjpg_UX1000_.jpg,1997,A newly married happy couple visits a sex therapist to determine why the wife can't achieve an orgasm with her husband. This causes a horrific suppressed memory to emerge and she becomes mor... Read all,['Lance Young'],['Lance Young'],"['Craig Sheffer', 'Terence Stamp', 'Sheryl Lee', 'Casey Siemaszko', 'Spalding Gray', 'Leigh Taylor-Young', 'Lois Chiles', 'Blu Mankuma', 'Ken Camroux-Taylor', 'Pamela Perry', 'Eli Gabay', 'Molly Parker', 'Hiro Kanagawa', 'Merrilyn Gann', 'Gillian Barber', 'Peter Kelamis', 'Norman Armour', 'David Glyn-Jones']"
